event_id,source_video,frame_range,peak_frame,split_topology,track_id,parent_id,confidence,tracker_confidence,classification_source,centroid_x,centroid_y,claude_notes,bleach_risk,acd_division_type,misaligned_chromosomes,lagging_chromosome,anaphase_bridge,micronucleus
248,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,361-371,371,normal_split,1243,86,0.0,0.1000,claude,2029.6582360570687,554.9487678339818,"The image sequence shows no meaningful morphological changes across all five frames. The cells maintain stable, rounded morphologies with no evidence of rounding, elongation, cleavage plane formation, or separation into distinct daughter cells. The apparent 'split' is likely a tracking artifact or ID swap with nearby unrelated cells rather than a genuine cell division event.",0.645,,,,,
249,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,361-371,371,normal_split,1244,86,0.0,0.1000,claude,2029.6582360570687,554.9487678339818,"The image sequence shows no meaningful morphological changes across all five frames. The cells maintain stable, rounded morphologies with no evidence of rounding, elongation, cleavage plane formation, or separation into distinct daughter cells. The apparent 'split' is likely a tracking artifact or ID swap with nearby unrelated cells rather than a genuine cell division event.",0.645,,,,,
250,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,366-376,376,normal_split,1253,1085,0.0,0.1000,claude,106.03715846994535,1457.4715846994536,"The cell in the center-left region (track 1085) shows no morphological changes consistent with division across the 6-frame sequence. The cell maintains a relatively constant size, position, and intensity throughout, with no evidence of rounding, elongation, cleavage plane formation, or separation into two distinct daughter cells. The apparent ""split"" appears to be a tracking artifact or false positive detection.",0.654,,,,,
251,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,366-376,376,normal_split,1254,1085,0.0,0.1000,claude,106.03715846994535,1457.4715846994536,"The cell in the center-left region (track 1085) shows no morphological changes consistent with division across the 6-frame sequence. The cell maintains a relatively constant size, position, and intensity throughout, with no evidence of rounding, elongation, cleavage plane formation, or separation into two distinct daughter cells. The apparent ""split"" appears to be a tracking artifact or false positive detection.",0.654,,,,,
252,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,368-378,378,normal_split,1258,1240,0.0,0.1000,claude,850.2523571824737,1590.669439822518,"The cell exhibits no clear morphological progression toward division across all frames. The structure appears as a pair of connected lobes throughout the sequence with no evidence of rounding, elongation along a cleavage plane, or separation into distinct daughter cells. The static appearance and lack of dynamic reorganization suggest this is likely a z-plane focus artifact or shape-change flickering rather than a genuine cell division event.",0.657,,,,,
253,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,368-378,378,normal_split,1259,1240,0.0,0.1000,claude,850.2523571824737,1590.669439822518,"The cell exhibits no clear morphological progression toward division across all frames. The structure appears as a pair of connected lobes throughout the sequence with no evidence of rounding, elongation along a cleavage plane, or separation into distinct daughter cells. The static appearance and lack of dynamic reorganization suggest this is likely a z-plane focus artifact or shape-change flickering rather than a genuine cell division event.",0.657,,,,,
254,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,369-379,379,normal_split,1261,1257,0.0,0.1000,claude,1062.603165298945,374.64361078546307,"The central structure appears to be fragmented or debris rather than a genuine cell division. The object maintains an irregular, scattered morphology throughout the sequence without the characteristic rounding, elongation, and formation of two distinct, persistent daughter cells expected in real mitosis. Additionally, the structure decreases in brightness and coherence across frames, consistent with z-plane focus drift or image artifact rather than cytokinesis.",0.659,,,,,
255,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,369-379,379,normal_split,1262,1257,0.0,0.1000,claude,1062.603165298945,374.64361078546307,"The central structure appears to be fragmented or debris rather than a genuine cell division. The object maintains an irregular, scattered morphology throughout the sequence without the characteristic rounding, elongation, and formation of two distinct, persistent daughter cells expected in real mitosis. Additionally, the structure decreases in brightness and coherence across frames, consistent with z-plane focus drift or image artifact rather than cytokinesis.",0.659,,,,,
256,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,381-391,391,normal_split,1289,137,0.0,1.0000,claude,1865.1478873239437,1994.6549295774648,"The center cell appears as two touching masks in frames 2-5 but does not demonstrate the characteristic rounding, elongation, and persistent separation expected of a real division. The two objects remain very small, tightly paired, and show minimal growth or morphological change consistent with newly divided daughter cells. This pattern is consistent with z-plane focus drift or shape-change flickering rather than a genuine mitotic event.",0.680,,,,,
257,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,381-391,391,normal_split,1290,137,0.0,1.0000,claude,1865.1478873239437,1994.6549295774648,"The center cell appears as two touching masks in frames 2-5 but does not demonstrate the characteristic rounding, elongation, and persistent separation expected of a real division. The two objects remain very small, tightly paired, and show minimal growth or morphological change consistent with newly divided daughter cells. This pattern is consistent with z-plane focus drift or shape-change flickering rather than a genuine mitotic event.",0.680,,,,,
258,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,388-398,398,normal_split,1297,1282,0.0,0.1000,claude,451.99787460148775,866.5026567481402,"The central cell shows apparent shape fluctuations across frames, appearing as two touching lobes in some frames and more unified in others. This is characteristic of shape-change flickering or z-plane focus drift rather than a genuine cytokinesis event. No persistent separation of two distinct daughter cells is observed; the structure remains continuous and does not demonstrate the typical mitotic progression of rounding, elongation, and stable separation.",0.692,,,,,
259,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,388-398,398,normal_split,1298,1282,0.0,0.1000,claude,451.99787460148775,866.5026567481402,"The central cell shows apparent shape fluctuations across frames, appearing as two touching lobes in some frames and more unified in others. This is characteristic of shape-change flickering or z-plane focus drift rather than a genuine cytokinesis event. No persistent separation of two distinct daughter cells is observed; the structure remains continuous and does not demonstrate the typical mitotic progression of rounding, elongation, and stable separation.",0.692,,,,,
260,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,402-412,412,normal_split,1311,1258,0.0,0.1000,claude,846.4251755807671,1586.2658022690437,"The central cell cluster appears morphologically identical across all five frames with no progressive rounding, elongation, or separation dynamics characteristic of mitosis. The apparent two-lobed structure is static and consistent, suggesting this is either a z-plane focus artifact creating the illusion of two touching cells or a shape-change flicker rather than a genuine cytokinetic division event.",0.717,,,,,
261,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,402-412,412,normal_split,1312,1258,0.0,0.1000,claude,846.4251755807671,1586.2658022690437,"The central cell cluster appears morphologically identical across all five frames with no progressive rounding, elongation, or separation dynamics characteristic of mitosis. The apparent two-lobed structure is static and consistent, suggesting this is either a z-plane focus artifact creating the illusion of two touching cells or a shape-change flicker rather than a genuine cytokinetic division event.",0.717,,,,,
262,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,413-423,423,normal_split,1331,698,0.0,1.0000,claude,1269.9216722729457,1489.761172513215,"The central cell cluster appears relatively static across all frames with no clear evidence of rounding, elongation, or cytokinesis. The apparent 'two-cell' appearance in the central region is consistent across frames without progressive separation, suggesting this is either shape-change flickering or a focus-plane artifact rather than active cell division.",0.736,,,,,
